Timestamp,Serial Number,Name,Mode,Alarm,rH,Temp
2023-01-14 01:31:17,1091,Stairwell Window,STATE,RESET,0,7.8,
2023-01-13 20:12:32,1091,Stairwell Window,STATE,RESET,0,8.5,
2023-01-13 14:53:29,1091,Stairwell Window,STATE,RESET,0,10.6,
2023-01-13 09:34:23,1091,Stairwell Window,STATE,RESET,0,9.2,
2023-01-13 04:15:30,1091,Stairwell Window,STATE,RESET,0,8.9,
2023-01-12 22:56:33,1091,Stairwell Window,STATE,RESET,0,9.6,
2023-01-12 17:37:26,1091,Stairwell Window,STATE,RESET,0,11.7,
2023-01-12 12:18:02,1091,Stairwell Window,STATE,RESET,0,12.4,
2023-01-12 06:58:42,1091,Stairwell Window,STATE,RESET,0,11.3,
2023-01-12 01:39:34,1091,Stairwell Window,STATE,RESET,0,9.6,
2023-01-11 20:20:30,1091,Stairwell Window,STATE,RESET,0,9.6,
2023-01-11 15:01:29,1091,Stairwell Window,STATE,RESET,0,11,
2023-01-11 09:42:21,1091,Stairwell Window,STATE,RESET,0,9.2,
2023-01-11 04:23:24,1091,Stairwell Window,STATE,RESET,0,9.6,
2023-01-10 23:04:16,1091,Stairwell Window,STATE,RESET,0,11.7,
2023-01-10 17:45:01,1091,Stairwell Window,STATE,RESET,0,11.3,
2023-01-10 12:26:00,1091,Stairwell Window,STATE,RESET,0,8.2,
2023-01-10 07:07:21,1091,Stairwell Window,STATE,RESET,0,6.4,
2023-01-10 01:48:41,1091,Stairwell Window,STATE,RESET,0,6.8,
2023-01-09 20:29:56,1091,Stairwell Window,STATE,RESET,0,7.8,
2023-01-09 15:11:01,1091,Stairwell Window,STATE,RESET,0,9.6,
2023-01-09 09:52:03,1091,Stairwell Window,STATE,RESET,0,7.8,
2023-01-09 04:33:20,1091,Stairwell Window,STATE,RESET,0,7.5,
2023-01-08 23:14:32,1091,Stairwell Window,STATE,RESET,0,7.5,
2023-01-08 17:55:40,1091,Stairwell Window,STATE,RESET,0,8.2,
2023-01-08 12:36:34,1091,Stairwell Window,STATE,RESET,0,11,
2023-01-08 07:17:30,1091,Stairwell Window,STATE,RESET,0,8.5,
2023-01-08 01:58:32,1091,Stairwell Window,STATE,RESET,0,8.5,
2023-01-07 20:39:35,1091,Stairwell Window,STATE,RESET,0,9.2,
2023-01-07 15:20:23,1091,Stairwell Window,STATE,RESET,0,10.6,
2023-01-07 10:01:13,1091,Stairwell Window,STATE,RESET,0,11,
2023-01-07 04:41:55,1091,Stairwell Window,STATE,RESET,0,11.3,
2023-01-06 23:22:40,1091,Stairwell Window,STATE,RESET,0,11.3,
2023-01-06 18:03:24,1091,Stairwell Window,STATE,RESET,0,10.3,
2023-01-06 12:44:13,1091,Stairwell Window,STATE,RESET,0,11,
2023-01-06 07:25:06,1091,Stairwell Window,STATE,RESET,0,8.9,
2023-01-06 02:05:59,1091,Stairwell Window,STATE,RESET,0,11,
2023-01-05 20:46:44,1091,Stairwell Window,STATE,RESET,0,10.6,
2023-01-05 15:27:28,1091,Stairwell Window,STATE,RESET,0,12,
2023-01-05 10:08:01,1091,Stairwell Window,STATE,RESET,0,10.6,
2023-01-05 04:48:54,1091,Stairwell Window,STATE,RESET,0,10.3,
2023-01-04 23:29:37,1091,Stairwell Window,STATE,RESET,0,10.6,
2023-01-04 18:10:19,1091,Stairwell Window,STATE,RESET,0,12,
2023-01-04 12:50:48,1091,Stairwell Window,STATE,RESET,0,13.4,
2023-01-04 07:31:17,1091,Stairwell Window,STATE,RESET,0,12,
2023-01-04 02:11:52,1091,Stairwell Window,STATE,RESET,0,12,
2023-01-03 20:52:38,1091,Stairwell Window,STATE,RESET,0,10.3,
2023-01-03 15:33:44,1091,Stairwell Window,STATE,RESET,0,9.9,
2023-01-03 10:14:30,1091,Stairwell Window,STATE,RESET,0,9.2,
2023-01-03 04:55:45,1091,Stairwell Window,STATE,RESET,0,6.8,
2023-01-02 23:37:14,1091,Stairwell Window,STATE,RESET,0,6.8,
2023-01-02 18:18:35,1091,Stairwell Window,STATE,RESET,0,7.8,
2023-01-02 12:59:38,1091,Stairwell Window,STATE,RESET,0,10.3,
2023-01-02 07:40:38,1091,Stairwell Window,STATE,RESET,0,8.5,
2023-01-02 02:21:43,1091,Stairwell Window,STATE,RESET,0,9.2,
2023-01-01 21:02:40,1091,Stairwell Window,STATE,RESET,0,10.3,
2023-01-01 15:43:27,1091,Stairwell Window,STATE,RESET,0,11.3,
2023-01-01 10:24:09,1091,Stairwell Window,STATE,RESET,0,11.3,
2023-01-01 05:04:56,1091,Stairwell Window,STATE,RESET,0,10.6,
2022-12-31 23:45:36,1091,Stairwell Window,STATE,RESET,0,12.4,
2022-12-31 18:26:12,1091,Stairwell Window,STATE,RESET,0,12,
2022-12-31 13:06:47,1091,Stairwell Window,STATE,RESET,0,12.4,
2022-12-31 07:47:21,1091,Stairwell Window,STATE,RESET,0,11.7,
2022-12-31 02:28:16,1091,Stairwell Window,STATE,RESET,0,9.9,
2022-12-30 21:09:11,1091,Stairwell Window,STATE,RESET,0,11,
2022-12-30 15:49:57,1091,Stairwell Window,STATE,RESET,0,11.7,
2022-12-30 10:30:57,1091,Stairwell Window,STATE,RESET,0,8.5,
2022-12-30 05:12:10,1091,Stairwell Window,STATE,RESET,0,7.8,
2022-12-29 23:53:31,1091,Stairwell Window,STATE,RESET,0,7.1,
2022-12-29 18:34:50,1091,Stairwell Window,STATE,RESET,0,8.5,
2022-12-29 13:15:54,1091,Stairwell Window,STATE,RESET,0,10.3,
2022-12-29 07:56:55,1091,Stairwell Window,STATE,RESET,0,8.9,
2022-12-29 02:38:01,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-12-28 21:19:03,1091,Stairwell Window,STATE,RESET,0,9.9,
2022-12-28 15:59:59,1091,Stairwell Window,STATE,RESET,0,9.6,
2022-12-28 10:40:57,1091,Stairwell Window,STATE,RESET,0,9.9,
2022-12-28 05:21:57,1091,Stairwell Window,STATE,RESET,0,9.6,
2022-12-28 00:03:00,1091,Stairwell Window,STATE,RESET,0,8.9,
2022-12-27 18:44:09,1091,Stairwell Window,STATE,RESET,0,8.5,
2022-12-27 13:25:14,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-12-27 08:06:32,1091,Stairwell Window,STATE,RESET,0,5.7,
2022-12-27 02:48:00,1091,Stairwell Window,STATE,RESET,0,6.1,
2022-12-26 21:29:21,1091,Stairwell Window,STATE,RESET,0,7.1,
2022-12-26 16:10:38,1091,Stairwell Window,STATE,RESET,0,8.2,
2022-12-26 10:51:42,1091,Stairwell Window,STATE,RESET,0,7.8,
2022-12-26 05:33:03,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-12-26 00:14:09,1091,Stairwell Window,STATE,RESET,0,8.9,
2022-12-25 18:55:14,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-12-25 13:36:18,1091,Stairwell Window,STATE,RESET,0,10.3,
2022-12-25 08:17:20,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-12-25 02:58:25,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-12-24 21:39:24,1091,Stairwell Window,STATE,RESET,0,8.5,
2022-12-24 16:20:32,1091,Stairwell Window,STATE,RESET,0,8.5,
2022-12-24 11:01:35,1091,Stairwell Window,STATE,RESET,0,8.5,
2022-12-24 05:42:54,1091,Stairwell Window,STATE,RESET,0,8.2,
2022-12-24 00:23:54,1091,Stairwell Window,STATE,RESET,0,8.9,
2022-12-23 19:04:59,1091,Stairwell Window,STATE,RESET,0,9.9,
2022-12-23 13:45:54,1091,Stairwell Window,STATE,RESET,0,9.6,
2022-12-23 08:27:03,1091,Stairwell Window,STATE,RESET,0,8.2,
2022-12-23 03:08:12,1091,Stairwell Window,STATE,RESET,0,8.9,
2022-12-22 21:49:12,1091,Stairwell Window,STATE,RESET,0,9.9,
2022-12-22 16:30:07,1091,Stairwell Window,STATE,RESET,0,9.6,
2022-12-22 11:11:14,1091,Stairwell Window,STATE,RESET,0,8.2,
2022-12-22 05:52:28,1091,Stairwell Window,STATE,RESET,0,7.8,
2022-12-22 00:33:35,1091,Stairwell Window,STATE,RESET,0,8.2,
2022-12-21 19:14:36,1091,Stairwell Window,STATE,RESET,0,8.5,
2022-12-21 13:55:32,1091,Stairwell Window,STATE,RESET,0,9.9,
2022-12-21 08:36:29,1091,Stairwell Window,STATE,RESET,0,8.2,
2022-12-21 03:17:41,1091,Stairwell Window,STATE,RESET,0,7.1,
2022-12-20 21:58:56,1091,Stairwell Window,STATE,RESET,0,7.8,
2022-12-20 16:40:00,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-12-20 11:20:51,1091,Stairwell Window,STATE,RESET,0,10.3,
2022-12-20 06:01:38,1091,Stairwell Window,STATE,RESET,0,10.3,
2022-12-20 00:42:23,1091,Stairwell Window,STATE,RESET,0,11,
2022-12-19 19:23:10,1091,Stairwell Window,STATE,RESET,0,10.3,
2022-12-19 14:04:01,1091,Stairwell Window,STATE,RESET,0,10.3,
2022-12-19 08:44:57,1091,Stairwell Window,STATE,RESET,0,8.9,
2022-12-19 03:26:04,1091,Stairwell Window,STATE,RESET,0,7.8,
2022-12-18 22:07:34,1091,Stairwell Window,STATE,RESET,0,5,
2022-12-18 16:49:17,1091,Stairwell Window,STATE,RESET,0,2.9,
2022-12-18 11:31:10,1091,Stairwell Window,STATE,RESET,0,2.9,
2022-12-18 06:13:06,1091,Stairwell Window,STATE,RESET,0,1.5,
2022-12-18 00:55:08,1091,Stairwell Window,STATE,RESET,0,1.9,
2022-12-17 19:37:10,1091,Stairwell Window,STATE,RESET,0,2.6,
2022-12-17 14:19:00,1091,Stairwell Window,STATE,RESET,0,4,
2022-12-17 09:00:50,1091,Stairwell Window,STATE,RESET,0,0.1,
2022-12-17 03:43:04,1091,Stairwell Window,STATE,RESET,0,654.8,
2022-12-16 22:25:19,1091,Stairwell Window,STATE,RESET,0,0.1,
2022-12-16 17:07:25,1091,Stairwell Window,STATE,RESET,0,1.9,
2022-12-16 11:49:16,1091,Stairwell Window,STATE,RESET,0,2.6,
2022-12-16 06:31:24,1091,Stairwell Window,STATE,RESET,0,655.1,
2022-12-16 01:13:33,1091,Stairwell Window,STATE,RESET,0,0.5,
2022-12-15 19:55:37,1091,Stairwell Window,STATE,RESET,0,1.2,
2022-12-15 14:37:39,1091,Stairwell Window,STATE,RESET,0,1.9,
2022-12-15 09:19:41,1091,Stairwell Window,STATE,RESET,0,654.8,
2022-12-15 04:01:58,1091,Stairwell Window,STATE,RESET,0,0.1,
2022-12-14 22:44:05,1091,Stairwell Window,STATE,RESET,0,0.8,
2022-12-14 17:26:09,1091,Stairwell Window,STATE,RESET,0,1.9,
2022-12-14 12:07:59,1091,Stairwell Window,STATE,RESET,0,3.3,
2022-12-14 06:50:04,1091,Stairwell Window,STATE,RESET,0,0.8,
2022-12-14 01:32:09,1091,Stairwell Window,STATE,RESET,0,1.9,
2022-12-13 20:14:04,1091,Stairwell Window,STATE,RESET,0,2.2,
2022-12-13 14:56:03,1091,Stairwell Window,STATE,RESET,0,2.9,
2022-12-13 09:38:00,1091,Stairwell Window,STATE,RESET,0,1.2,
2022-12-13 04:20:09,1091,Stairwell Window,STATE,RESET,0,0.8,
2022-12-12 23:02:16,1091,Stairwell Window,STATE,RESET,0,1.5,
2022-12-12 17:44:12,1091,Stairwell Window,STATE,RESET,0,3.3,
2022-12-12 12:25:57,1091,Stairwell Window,STATE,RESET,0,4.7,
2022-12-12 07:07:49,1091,Stairwell Window,STATE,RESET,0,2.2,
2022-12-12 01:49:45,1091,Stairwell Window,STATE,RESET,0,2.9,
2022-12-11 20:31:46,1091,Stairwell Window,STATE,RESET,0,2.2,
2022-12-11 15:13:44,1091,Stairwell Window,STATE,RESET,0,3.3,
2022-12-11 09:55:37,1091,Stairwell Window,STATE,RESET,0,1.2,
2022-12-11 04:38:01,1091,Stairwell Window,STATE,RESET,0,655.1,
2022-12-10 23:20:12,1091,Stairwell Window,STATE,RESET,0,0.5,
2022-12-10 18:02:21,1091,Stairwell Window,STATE,RESET,0,1.9,
2022-12-10 12:44:13,1091,Stairwell Window,STATE,RESET,0,4.3,
2022-12-10 07:26:11,1091,Stairwell Window,STATE,RESET,0,1.5,
2022-12-10 02:08:18,1091,Stairwell Window,STATE,RESET,0,1.5,
2022-12-09 20:50:19,1091,Stairwell Window,STATE,RESET,0,2.6,
2022-12-09 15:32:12,1091,Stairwell Window,STATE,RESET,0,4.3,
2022-12-09 10:13:53,1091,Stairwell Window,STATE,RESET,0,3.3,
2022-12-09 04:56:01,1091,Stairwell Window,STATE,RESET,0,1.5,
2022-12-08 23:38:07,1091,Stairwell Window,STATE,RESET,0,1.5,
2022-12-08 18:20:10,1091,Stairwell Window,STATE,RESET,0,2.6,
2022-12-08 13:01:53,1091,Stairwell Window,STATE,RESET,0,4.7,
2022-12-08 07:43:49,1091,Stairwell Window,STATE,RESET,0,1.9,
2022-12-08 02:25:53,1091,Stairwell Window,STATE,RESET,0,2.6,
2022-12-07 21:07:45,1091,Stairwell Window,STATE,RESET,0,3.6,
2022-12-07 15:49:26,1091,Stairwell Window,STATE,RESET,0,5.4,
2022-12-07 10:30:56,1091,Stairwell Window,STATE,RESET,0,4.7,
2022-12-07 05:12:37,1091,Stairwell Window,STATE,RESET,0,4.7,
2022-12-06 23:54:14,1091,Stairwell Window,STATE,RESET,0,5.4,
2022-12-06 18:35:43,1091,Stairwell Window,STATE,RESET,0,6.4,
2022-12-06 13:17:02,1091,Stairwell Window,STATE,RESET,0,7.8,
2022-12-06 07:58:24,1091,Stairwell Window,STATE,RESET,0,5,
2022-12-06 02:39:55,1091,Stairwell Window,STATE,RESET,0,6.1,
2022-12-05 21:21:22,1091,Stairwell Window,STATE,RESET,0,6.1,
2022-12-05 16:02:36,1091,Stairwell Window,STATE,RESET,0,7.5,
2022-12-03 16:14:24,1091,Stairwell Window,STATE,RESET,0,7.5,
2022-12-03 10:55:35,1091,Stairwell Window,STATE,RESET,0,8.2,
2022-12-03 05:36:46,1091,Stairwell Window,STATE,RESET,0,7.1,
2022-12-03 00:18:03,1091,Stairwell Window,STATE,RESET,0,7.1,
2022-12-02 18:59:14,1091,Stairwell Window,STATE,RESET,0,7.5,
2022-12-02 13:40:20,1091,Stairwell Window,STATE,RESET,0,8.9,
2022-12-02 08:21:24,1091,Stairwell Window,STATE,RESET,0,7.1,
2022-12-02 03:02:43,1091,Stairwell Window,STATE,RESET,0,6.4,
2022-12-01 21:43:59,1091,Stairwell Window,STATE,RESET,0,7.8,
2022-12-01 16:25:01,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-12-01 11:05:56,1091,Stairwell Window,STATE,RESET,0,8.9,
2022-12-01 05:47:01,1091,Stairwell Window,STATE,RESET,0,7.1,
2022-12-01 00:28:14,1091,Stairwell Window,STATE,RESET,0,7.8,
2022-11-30 19:09:15,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-11-30 13:50:07,1091,Stairwell Window,STATE,RESET,0,10.3,
2022-11-29 11:14:57,1091,Stairwell Window,STATE,RESET,0,10.6,
2022-11-29 05:55:52,1091,Stairwell Window,STATE,RESET,0,8.9,
2022-11-29 00:36:52,1091,Stairwell Window,STATE,RESET,0,9.2,
2022-11-28 19:17:42,1091,Stairwell Window,STATE,RESET,0,11,
2022-11-28 13:58:21,1091,Stairwell Window,STATE,RESET,0,12.4,
2022-11-28 08:39:05,1091,Stairwell Window,STATE,RESET,0,9.6,
2022-11-28 03:19:54,1091,Stairwell Window,STATE,RESET,0,10.3,
2022-11-27 22:00:35,1091,Stairwell Window,STATE,RESET,0,11.3,
2022-11-27 16:41:08,1091,Stairwell Window,STATE,RESET,0,12,
2022-11-27 11:21:38,1091,Stairwell Window,STATE,RESET,0,11.7,
2022-11-27 06:02:15,1091,Stairwell Window,STATE,RESET,0,11,
2022-11-27 00:42:57,1091,Stairwell Window,STATE,RESET,0,11.3,
2022-11-26 19:23:35,1091,Stairwell Window,STATE,RESET,0,11.7,
2022-11-26 14:04:13,1091,Stairwell Window,STATE,RESET,0,12.7,
