Timestamp,Serial Number,Name,Mode,Alarm,rH,Temp
2023-01-30 15:11:38,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2023-01-30 09:50:28,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2023-01-30 04:29:55,1056,Upstairs Front Fixed,STATE,RESET,0,7.5,
2023-01-29 23:09:18,1056,Upstairs Front Fixed,STATE,RESET,0,6.8,
2023-01-28 20:25:48,1056,Upstairs Front Fixed,STATE,RESET,0,7.1,
2023-01-28 15:05:06,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2023-01-28 09:44:23,1056,Upstairs Front Fixed,STATE,RESET,0,6.8,
2023-01-28 04:23:56,1056,Upstairs Front Fixed,STATE,RESET,0,5.7,
2023-01-27 23:03:37,1056,Upstairs Front Fixed,STATE,RESET,0,5.4,
2023-01-27 17:43:11,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2023-01-27 12:22:09,1056,Upstairs Front Fixed,STATE,RESET,0,11.3,
2023-01-27 07:01:12,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2023-01-27 01:40:30,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2023-01-26 20:19:47,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2023-01-26 14:58:52,1056,Upstairs Front Fixed,STATE,RESET,0,11,
2023-01-26 09:37:43,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2023-01-26 04:16:59,1056,Upstairs Front Fixed,STATE,RESET,0,7.5,
2023-01-25 22:56:20,1056,Upstairs Front Fixed,STATE,RESET,0,9.2,
2023-01-25 17:35:37,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2023-01-25 12:14:48,1056,Upstairs Front Fixed,STATE,RESET,0,9.2,
2023-01-25 06:54:11,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2023-01-25 01:33:30,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2023-01-24 20:12:41,1056,Upstairs Front Fixed,STATE,RESET,0,9.2,
2023-01-24 14:51:49,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2023-01-24 09:30:53,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2023-01-24 04:10:06,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2023-01-23 22:49:24,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2023-01-23 17:28:56,1056,Upstairs Front Fixed,STATE,RESET,0,5.7,
2023-01-23 12:08:42,1056,Upstairs Front Fixed,STATE,RESET,0,4,
2023-01-23 06:48:44,1056,Upstairs Front Fixed,STATE,RESET,0,2.6,
2023-01-23 01:28:48,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2023-01-22 20:08:53,1056,Upstairs Front Fixed,STATE,RESET,0,2.9,
2023-01-22 14:48:47,1056,Upstairs Front Fixed,STATE,RESET,0,6.4,
2023-01-22 09:28:17,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2023-01-22 04:08:34,1056,Upstairs Front Fixed,STATE,RESET,0,2.2,
2023-01-21 22:48:42,1056,Upstairs Front Fixed,STATE,RESET,0,2.6,
2023-01-21 17:28:38,1056,Upstairs Front Fixed,STATE,RESET,0,5,
2023-01-21 12:07:58,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2023-01-21 06:47:46,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2023-01-21 01:27:48,1056,Upstairs Front Fixed,STATE,RESET,0,3.6,
2023-01-20 20:07:36,1056,Upstairs Front Fixed,STATE,RESET,0,4,
2023-01-20 14:47:19,1056,Upstairs Front Fixed,STATE,RESET,0,6.4,
2023-01-20 09:26:49,1056,Upstairs Front Fixed,STATE,RESET,0,3.3,
2023-01-20 04:07:00,1056,Upstairs Front Fixed,STATE,RESET,0,2.2,
2023-01-19 22:47:05,1056,Upstairs Front Fixed,STATE,RESET,0,2.9,
2023-01-19 17:27:08,1056,Upstairs Front Fixed,STATE,RESET,0,3.3,
2023-01-19 12:06:48,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2023-01-19 06:46:51,1056,Upstairs Front Fixed,STATE,RESET,0,0.8,
2023-01-19 01:27:07,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2023-01-18 20:07:13,1056,Upstairs Front Fixed,STATE,RESET,0,2.9,
2023-01-18 14:47:11,1056,Upstairs Front Fixed,STATE,RESET,0,5,
2023-01-18 09:26:54,1056,Upstairs Front Fixed,STATE,RESET,0,2.2,
2023-01-18 04:07:07,1056,Upstairs Front Fixed,STATE,RESET,0,1.2,
2023-01-17 22:47:18,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2023-01-17 17:27:21,1056,Upstairs Front Fixed,STATE,RESET,0,2.9,
2023-01-17 12:07:07,1056,Upstairs Front Fixed,STATE,RESET,0,6.4,
2023-01-17 06:47:03,1056,Upstairs Front Fixed,STATE,RESET,0,1.2,
2023-01-17 01:27:09,1056,Upstairs Front Fixed,STATE,RESET,0,1.9,
2023-01-16 20:07:09,1056,Upstairs Front Fixed,STATE,RESET,0,3.3,
2023-01-16 14:46:49,1056,Upstairs Front Fixed,STATE,RESET,0,6.4,
2023-01-16 09:26:19,1056,Upstairs Front Fixed,STATE,RESET,0,5.4,
2023-01-16 04:05:55,1056,Upstairs Front Fixed,STATE,RESET,0,6.1,
2023-01-15 22:45:35,1056,Upstairs Front Fixed,STATE,RESET,0,5.4,
2023-01-15 17:25:05,1056,Upstairs Front Fixed,STATE,RESET,0,7.1,
2023-01-15 12:04:18,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2023-01-15 06:43:35,1056,Upstairs Front Fixed,STATE,RESET,0,5.7,
2023-01-15 01:23:07,1056,Upstairs Front Fixed,STATE,RESET,0,6.8,
2023-01-14 20:02:44,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2023-01-14 20:02:32,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2023-01-14 14:41:35,1056,Upstairs Front Fixed,STATE,RESET,0,11.7,
2023-01-14 09:20:25,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2023-01-14 03:59:32,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2023-01-13 22:38:51,1056,Upstairs Front Fixed,STATE,RESET,0,7.5,
2023-01-13 17:18:06,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2023-01-13 11:56:57,1056,Upstairs Front Fixed,STATE,RESET,0,11.7,
2023-01-13 06:35:58,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2023-01-13 01:15:11,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2023-01-12 19:54:17,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2023-01-12 14:33:01,1056,Upstairs Front Fixed,STATE,RESET,0,12.4,
2023-01-12 09:11:37,1056,Upstairs Front Fixed,STATE,RESET,0,11.3,
2023-01-12 03:50:29,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2023-01-11 22:29:27,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2023-01-11 17:08:39,1056,Upstairs Front Fixed,STATE,RESET,0,9.2,
2023-01-11 17:08:27,1056,Upstairs Front Fixed,STATE,RESET,0,9.2,
2023-01-11 11:47:11,1056,Upstairs Front Fixed,STATE,RESET,0,12,
2023-01-11 01:05:13,1056,Upstairs Front Fixed,STATE,RESET,0,11,
2023-01-10 19:43:55,1056,Upstairs Front Fixed,STATE,RESET,0,11.3,
2023-01-10 14:22:43,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2023-01-10 09:01:57,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2023-01-10 03:41:31,1056,Upstairs Front Fixed,STATE,RESET,0,6.4,
2023-01-09 22:20:55,1056,Upstairs Front Fixed,STATE,RESET,0,7.5,
2023-01-09 17:00:12,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2023-01-09 11:39:06,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2023-01-09 06:18:25,1056,Upstairs Front Fixed,STATE,RESET,0,6.8,
2023-01-09 00:57:46,1056,Upstairs Front Fixed,STATE,RESET,0,7.1,
2023-01-08 19:37:08,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2023-01-08 14:16:13,1056,Upstairs Front Fixed,STATE,RESET,0,11,
2023-01-08 08:54:58,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2023-01-08 03:34:05,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2023-01-07 22:13:13,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2023-01-07 16:52:14,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2023-01-07 11:31:06,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2023-01-07 06:09:52,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2023-01-07 00:48:37,1056,Upstairs Front Fixed,STATE,RESET,0,11,
2023-01-06 19:27:24,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2023-01-06 14:06:14,1056,Upstairs Front Fixed,STATE,RESET,0,11.7,
2023-01-06 08:44:59,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2023-01-06 03:24:00,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2023-01-05 22:02:46,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2023-01-05 16:41:30,1056,Upstairs Front Fixed,STATE,RESET,0,11.7,
2023-01-05 11:20:03,1056,Upstairs Front Fixed,STATE,RESET,0,11.7,
2023-01-05 05:58:52,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2023-01-05 00:37:42,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2023-01-04 19:16:27,1056,Upstairs Front Fixed,STATE,RESET,0,11.3,
2023-01-04 13:54:59,1056,Upstairs Front Fixed,STATE,RESET,0,13.4,
2023-01-04 08:33:32,1056,Upstairs Front Fixed,STATE,RESET,0,12.4,
2023-01-04 03:11:58,1056,Upstairs Front Fixed,STATE,RESET,0,12,
2023-01-03 21:50:41,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2023-01-03 16:29:38,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2023-01-03 11:08:29,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2023-01-03 05:47:42,1056,Upstairs Front Fixed,STATE,RESET,0,7.5,
2023-01-03 00:27:17,1056,Upstairs Front Fixed,STATE,RESET,0,5.7,
2023-01-02 19:06:46,1056,Upstairs Front Fixed,STATE,RESET,0,6.8,
