Timestamp,Serial Number,Name,Mode,Alarm,rH,Temp
2022-11-29 10:15:29,1092,Leads Film,STATE,PRE-WARN,1,9.2,
2022-11-29 10:15:00,1092,Leads Film,STATE,RESET,1,9.2,
2022-11-29 10:14:46,1092,Leads Film,STATE,PRE-WARN,1,9.2,
2022-11-29 10:14:18,1092,Leads Film,STATE,PRE-WARN,1,9.2,
2022-11-29 10:13:59,1092,Leads Film,STATE,RESET,1,9.2,
2022-11-29 10:13:18,1092,Leads Film,STATE,PRE-WARN,1.3,7.8,
2022-11-29 10:06:07,1092,Leads Film,LEARNING,RESET,-,-,
2022-11-29 10:05:49,1092,Leads Film,LEARNING,RESET,-,-,
2022-11-29 10:05:31,1092,Leads Film,STATE,RESET,1.3,7.8,
2022-11-29 10:04:47,1092,Leads Film,STATE,RESET,1.3,7.8,
2022-11-29 10:04:05,1092,Leads Film,STATE,PRE-WARN,1.2,7.5,
2022-11-29 10:03:28,1092,Leads Film,LEARNING,RESET,-,-,
2022-11-29 10:02:32,1092,Leads Film,STATE,PRE-WARN,1.2,7.1,
2022-11-29 10:02:29,1092,Leads Film,STATE,PRE-WARN,1.2,7.1,
2022-09-07 06:47:32,1092,Leads Film,STATE,ALARM,46.8,14.5,
2022-09-07 06:20:56,1092,Leads Film,STATE,ALARM,47.3,14.5,
2022-09-07 06:20:46,1092,Leads Film,STATE,ALARM,47.3,14.5,
2022-09-07 06:20:40,1092,Leads Film,STATE,ALARM,47.3,14.5,
2022-09-07 05:54:07,1092,Leads Film,STATE,ALARM,47.8,14.1,
2022-09-07 04:07:04,1092,Leads Film,STATE,ALARM,49.3,14.5,
2022-09-07 04:07:01,1092,Leads Film,STATE,ALARM,49.3,14.5,
2022-09-07 03:40:15,1092,Leads Film,STATE,ALARM,49.4,14.5,
2022-09-07 03:40:12,1092,Leads Film,STATE,ALARM,49.4,14.5,
2022-09-07 03:13:26,1092,Leads Film,STATE,ALARM,49.5,15.2,
2022-09-07 03:13:20,1092,Leads Film,STATE,ALARM,49.5,15.2,
2022-09-07 03:12:56,1092,Leads Film,STATE,ALARM,49.5,15.2,
2022-09-07 03:12:53,1092,Leads Film,STATE,ALARM,49.5,15.2,
2022-09-07 02:19:40,1092,Leads Film,STATE,ALARM,49.8,15.9,
2022-09-07 02:19:29,1092,Leads Film,STATE,ALARM,49.8,15.9,
2022-09-07 02:19:26,1092,Leads Film,STATE,ALARM,49.8,15.9,
2022-09-07 01:52:20,1092,Leads Film,STATE,ALARM,49.9,16.2,
2022-09-07 01:25:45,1092,Leads Film,STATE,ALARM,50.1,16.6,
2022-09-07 00:58:37,1092,Leads Film,STATE,ALARM,50.3,16.9,
2022-09-07 00:32:00,1092,Leads Film,STATE,ALARM,50.4,17.3,
2022-09-07 00:31:51,1092,Leads Film,STATE,ALARM,50.4,17.3,
2022-09-07 00:31:45,1092,Leads Film,STATE,ALARM,50.4,17.3,
2022-09-06 23:38:20,1092,Leads Film,STATE,ALARM,50.7,18.3,
2022-09-06 23:38:17,1092,Leads Film,STATE,ALARM,50.7,18.3,
2022-09-06 23:38:06,1092,Leads Film,STATE,ALARM,50.7,18.3,
2022-09-06 23:38:01,1092,Leads Film,STATE,ALARM,50.7,18.3,
2022-09-06 23:11:23,1092,Leads Film,STATE,ALARM,50.6,18.7,
2022-09-06 23:11:12,1092,Leads Film,STATE,ALARM,50.6,18.7,
2022-09-06 23:11:09,1092,Leads Film,STATE,ALARM,50.6,18.7,
2022-09-06 22:44:14,1092,Leads Film,STATE,ALARM,50.7,19.4,
2022-09-06 22:17:55,1092,Leads Film,STATE,ALARM,50.6,19.7,
2022-09-06 22:17:52,1092,Leads Film,STATE,ALARM,50.6,19.7,
2022-09-06 21:50:59,1092,Leads Film,STATE,ALARM,50.5,20.4,
2022-09-06 21:50:56,1092,Leads Film,STATE,ALARM,50.5,20.4,
2022-09-06 21:24:00,1092,Leads Film,STATE,ALARM,50.6,21.1,
2022-09-06 21:23:30,1092,Leads Film,STATE,ALARM,50.6,21.1,
2022-08-18 15:21:57,1092,Leads Film,STATE,PRE-WARN,38.8,20.4,
2022-08-18 15:21:53,1092,Leads Film,STATE,PRE-WARN,38.8,20.4,
2022-08-18 15:21:50,1092,Leads Film,LEARNING,RESET,-,-,
2022-05-04 08:56:45,1092,Leads Film,STATE,PRE-WARN,38.8,20.4,
2022-05-04 08:56:39,1092,Leads Film,STATE,PRE-WARN,38.8,20.4,
2022-05-04 08:56:33,1092,Leads Film,LEARNING,RESET,-,-,
2022-04-25 12:48:43,1092,Leads Film,STATE,ALARM,38.8,20.4,
2022-04-25 12:48:39,1092,Leads Film,STATE,ALARM,38.8,20.4,
2022-04-25 12:48:27,1092,Leads Film,STATE,ALARM,38.8,20.4,
2022-04-25 12:48:24,1092,Leads Film,STATE,ALARM,38.8,20.4,
2022-04-25 12:48:12,1092,Leads Film,STATE,ALARM,38.8,20.4,
2022-04-25 12:48:10,1092,Leads Film,STATE,PRE-WARN,0,0,
2022-04-25 12:48:05,1092,Leads Film,STATE,PRE-WARN,0,0,
2022-04-25 12:47:59,1092,Leads Film,LEARNING,RESET,-,-,
